country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change
Malta,Malta,0,17-02-2020,23-02-2020,7,2020,8,526748,73,0,89.2951779,-16.2951779,73,0,-3.093543384,-0.18248665
Malta,Malta,0,24-02-2020,01-03-2020,7,2020,9,526748,68,0,85.95421348,-17.95421348,68,0,-3.4085015,-0.208881133
Malta,Malta,0,02-03-2020,08-03-2020,7,2020,10,526748,70,0,83.55421348,-13.55421348,70,0,-2.57318746,-0.162220586
Malta,Malta,0,09-03-2020,15-03-2020,7,2020,11,526748,90,0,77.15421348,12.84578652,90,0,2.43869678,0.166494945
Malta,Malta,0,16-03-2020,22-03-2020,7,2020,12,526748,104,0,80.55421348,23.44578652,104,0,4.451044241,0.291055992
Malta,Malta,0,23-03-2020,29-03-2020,7,2020,13,526748,80,0,71.95421348,8.045786517,80,0,1.5274451,0.111818143
Malta,Malta,0,30-03-2020,05-04-2020,7,2020,14,526748,75,0,76.15421348,-1.154213483,75,0,-0.21912062,-0.015156266
Malta,Malta,0,06-04-2020,12-04-2020,7,2020,15,526748,77,3,70.95421348,6.045786517,74,0.5695323,1.1477569,0.085206871
Malta,Malta,0,13-04-2020,19-04-2020,7,2020,16,526748,93,0,71.35421348,21.64578652,93,0,4.109324861,0.303356809
Malta,Malta,0,20-04-2020,26-04-2020,7,2020,17,526748,56,1,65.15421348,-9.154213483,55,0.1898441,-1.73787342,-0.140500714
Malta,Malta,0,27-04-2020,03-05-2020,7,2020,18,526748,74,0,70.55421348,3.445786517,74,0,0.65416224,0.048838848
Malta,Malta,0,04-05-2020,10-05-2020,7,2020,19,526748,71,1,69.55421348,1.445786517,70,0.1898441,0.27447404,0.020786469
Malta,Malta,0,11-05-2020,17-05-2020,7,2020,20,526748,71,1,64.75421348,6.245786517,70,0.1898441,1.18572572,0.096453747
Malta,Malta,0,18-05-2020,24-05-2020,7,2020,21,526748,52,0,65.55421348,-13.55421348,52,0,-2.57318746,-0.206763422
Malta,Malta,0,25-05-2020,31-05-2020,7,2020,22,526748,67,3,69.95421348,-2.954213483,64,0.5695323,-0.56084,-0.042230673
Malta,Malta,0,01-06-2020,07-06-2020,7,2020,23,526748,65,0,62.15421348,2.845786517,65,0,0.54025578,0.045785899
Malta,Malta,0,08-06-2020,14-06-2020,7,2020,24,526748,57,0,68.55421348,-11.55421348,57,0,-2.19349926,-0.168541259
Malta,Malta,0,15-06-2020,21-06-2020,7,2020,25,526748,61,0,60.15421348,0.845786517,61,0,0.16056758,0.014060304
Malta,Malta,0,22-06-2020,28-06-2020,7,2020,26,526748,47,0,63.15421348,-16.15421348,47,0,-3.06678212,-0.255789956
Malta,Malta,0,29-06-2020,05-07-2020,7,2020,27,526748,69,0,63.75421348,5.245786517,69,0,0.99588162,0.082281409
Malta,Malta,0,06-07-2020,12-07-2020,7,2020,28,526748,62,0,64.55421348,-2.554213483,62,0,-0.48490236,-0.039566952
Malta,Malta,0,13-07-2020,19-07-2020,7,2020,29,526748,64,0,58.55421348,5.445786517,64,0,1.03385044,0.093004178
Malta,Malta,0,20-07-2020,26-07-2020,7,2020,30,526748,62,0,66.55421348,-4.554213483,62,0,-0.86459056,-0.068428628
Malta,Malta,0,27-07-2020,02-08-2020,7,2020,31,526748,64,0,67.35421348,-3.354213483,64,0,-0.63677764,-0.049799609
Malta,Malta,0,03-08-2020,09-08-2020,7,2020,32,526748,63,0,67.35421348,-4.354213483,63,0,-0.82662174,-0.06464649
Malta,Malta,0,10-08-2020,16-08-2020,7,2020,33,526748,58,0,62.35421348,-4.354213483,58,0,-0.82662174,-0.069830301
Malta,Malta,0,17-08-2020,23-08-2020,7,2020,34,526748,81,1,60.55421348,20.44578652,80,0.1898441,3.881511941,0.337644325
Malta,Malta,0,24-08-2020,30-08-2020,7,2020,35,526748,73,2,64.35421348,8.645786517,71,0.3796882,1.64135156,0.13434686
Malta,Malta,0,31-08-2020,06-09-2020,7,2020,36,526748,71,2,66.15421348,4.845786517,69,0.3796882,0.91994398,0.073249855
Malta,Malta,0,07-09-2020,13-09-2020,7,2020,37,526748,64,1,64.95421348,-0.954213483,63,0.1898441,-0.1811518,-0.014690556
Malta,Malta,0,14-09-2020,20-09-2020,7,2020,38,526748,63,5,58.15421348,4.845786517,58,0.9492205,0.91994398,0.08332649
Malta,Malta,0,21-09-2020,27-09-2020,7,2020,39,526748,80,11,59.55421348,20.44578652,69,2.0882851,3.881511941,0.343313853
Malta,Malta,0,28-09-2020,04-10-2020,7,2020,40,526748,84,8,60.95421348,23.04578652,76,1.5187528,4.375106601,0.378083568
Malta,Malta,0,05-10-2020,11-10-2020,7,2020,41,526748,71,2,65.15421348,5.845786517,69,0.3796882,1.10978808,0.08972231
Malta,Malta,0,12-10-2020,18-10-2020,7,2020,42,526748,62,4,67.95421348,-5.954213483,58,0.7593764,-1.1303723,-0.087620961
Malta,Malta,0,19-10-2020,25-10-2020,7,2020,43,526748,67,6,64.55421348,2.445786517,61,1.1390646,0.46431814,0.037887326
Malta,Malta,0,26-10-2020,01-11-2020,7,2020,44,526748,89,13,64.75421348,24.24578652,76,2.4679733,4.602919521,0.374427936
Malta,Malta,0,02-11-2020,08-11-2020,7,2020,45,526748,84,14,62.55421348,21.44578652,70,2.6578174,4.071356041,0.342835204
Malta,Malta,0,09-11-2020,15-11-2020,7,2020,46,526748,95,21,71.55421348,23.44578652,74,3.986726101,4.451044241,0.327664653
Malta,Malta,0,16-11-2020,22-11-2020,7,2020,47,526748,89,14,68.75421348,20.24578652,75,2.6578174,3.843543121,0.294466121
Malta,Malta,0,23-11-2020,29-11-2020,7,2020,48,526748,93,22,73.15421348,19.84578652,71,4.176570201,3.767605481,0.271286992
Malta,Malta,0,30-11-2020,06-12-2020,7,2020,49,526748,106,18,72.35421348,33.64578652,88,3.4171938,6.387454061,0.465014889
Malta,Malta,0,07-12-2020,13-12-2020,7,2020,50,526748,102,18,74.35421348,27.64578652,84,3.4171938,5.248389461,0.371811969
Malta,Malta,0,14-12-2020,20-12-2020,7,2020,51,526748,109,21,74.15421348,34.84578652,88,3.986726101,6.615266981,0.469909731
Malta,Malta,0,21-12-2020,27-12-2020,7,2020,52,526748,114,20,90.55421348,23.44578652,94,3.796882001,4.451044241,0.258914363
Malta,Malta,0,28-12-2020,03-01-2021,7,2020,53,526748,90,10,91.17134831,-1.171348315,80,1.898441,-0.222373567,-0.012847768
Malta,Malta,0,04-01-2021,10-01-2021,7,2021,1,526748,93,13,100.7465824,-7.746582397,80,2.4679733,-1.470642963,-0.076891764
Malta,Malta,0,11-01-2021,17-01-2021,7,2021,2,526748,84,6,90.7465824,-6.746582397,78,1.1390646,-1.280798863,-0.074345306
Malta,Malta,0,18-01-2021,24-01-2021,7,2021,3,526748,117,12,105.2465824,11.7534176,105,2.2781292,2.231316987,0.111675052
Malta,Malta,0,25-01-2021,31-01-2021,7,2021,4,526748,93,16,92.57991573,0.42008427,77,3.0375056,0.07975052,0.004537531
Malta,Malta,0,01-02-2021,07-02-2021,7,2021,5,526748,88,15,89.57991573,-1.57991573,73,2.8476615,-0.29993768,-0.017636941
Malta,Malta,0,08-02-2021,14-02-2021,7,2021,6,526748,92,11,92.7465824,-0.746582397,81,2.0882851,-0.141734263,-0.008049703
Malta,Malta,0,15-02-2021,21-02-2021,7,2021,7,526748,109,11,85.41324906,23.58675094,98,2.0882851,4.477805504,0.276148621
Malta,Malta,0,22-02-2021,28-02-2021,7,2021,8,526748,107,11,90.7465824,16.2534176,96,2.0882851,3.085615437,0.179107766
Malta,Malta,0,01-03-2021,07-03-2021,7,2021,9,526748,108,19,87.40561798,20.59438202,89,3.6070379,3.909721921,0.235618516
Malta,Malta,0,08-03-2021,14-03-2021,7,2021,10,526748,105,17,85.00561798,19.99438202,88,3.2273497,3.795815461,0.235212478
Malta,Malta,0,15-03-2021,21-03-2021,7,2021,11,526748,94,21,78.60561798,15.39438202,73,3.986726101,2.9225326,0.19584328
Malta,Malta,0,22-03-2021,28-03-2021,7,2021,12,526748,86,15,82.00561798,3.994382022,71,2.8476615,0.75830986,0.048708639
Malta,Malta,0,29-03-2021,04-04-2021,7,2021,13,526748,78,11,73.40561798,4.594382022,67,2.0882851,0.87221632,0.06258897
Malta,Malta,0,05-04-2021,11-04-2021,7,2021,14,526748,66,4,77.60561798,-11.60561798,62,0.7593764,-2.2032581,-0.149546106
Malta,Malta,0,12-04-2021,18-04-2021,7,2021,15,526748,69,7,72.40561798,-3.405617978,62,1.3289087,-0.64653648,-0.047035273
Malta,Malta,0,19-04-2021,25-04-2021,7,2021,16,526748,64,4,72.80561798,-8.805617978,60,0.7593764,-1.67169462,-0.120946957
Malta,Malta,0,26-04-2021,02-05-2021,7,2021,17,526748,59,3,66.60561798,-7.605617978,56,0.5695323,-1.4438817,-0.114188836
Malta,Malta,0,03-05-2021,09-05-2021,7,2021,18,526748,70,1,72.00561798,-2.005617978,69,0.1898441,-0.38075474,-0.027853632
Malta,Malta,0,10-05-2021,16-05-2021,7,2021,19,526748,77,0,71.00561798,5.994382022,77,0,1.13799806,0.084421236
Malta,Malta,0,17-05-2021,23-05-2021,7,2021,20,526748,75,0,66.20561798,8.794382022,75,0,1.66956154,0.132834377
Malta,Malta,0,24-05-2021,30-05-2021,7,2021,21,526748,77,2,67.00561798,9.994382022,75,0.3796882,1.89737446,0.149157374
Malta,Malta,0,31-05-2021,06-06-2021,7,2021,22,526748,53,0,71.40561798,-18.40561798,53,0,-3.49419798,-0.257761483
Malta,Malta,0,07-06-2021,13-06-2021,7,2021,23,526748,57,0,63.60561798,-6.605617978,57,0,-1.2540376,-0.103852744
Malta,Malta,0,14-06-2021,20-06-2021,7,2021,24,526748,68,1,70.00561798,-2.005617978,67,0.1898441,-0.38075474,-0.028649386
Malta,Malta,0,21-06-2021,27-06-2021,7,2021,25,526748,56,0,61.60561798,-5.605617978,56,0,-1.0641935,-0.090991993
Malta,Malta,0,28-06-2021,04-07-2021,7,2021,26,526748,92,0,64.60561798,27.39438202,92,0,5.200661801,0.424024766
Malta,Malta,0,05-07-2021,11-07-2021,7,2021,27,526748,66,0,65.20561798,0.794382022,66,0,0.15080874,0.012182724
Malta,Malta,0,12-07-2021,18-07-2021,7,2021,28,526748,76,0,66.00561798,9.994382022,76,0,1.89737446,0.151417142
Malta,Malta,0,19-07-2021,25-07-2021,7,2021,29,526748,63,1,60.00561798,2.994382022,62,0.1898441,0.56846576,0.049901695
Malta,Malta,0,26-07-2021,01-08-2021,7,2021,30,526748,62,2,68.00561798,-6.005617978,60,0.3796882,-1.14013114,-0.088310615
Malta,Malta,0,02-08-2021,08-08-2021,7,2021,31,526748,90,3,68.80561798,21.19438202,87,0.5695323,4.023628381,0.308032725
Malta,Malta,0,09-08-2021,15-08-2021,7,2021,32,526748,92,4,68.80561798,23.19438202,88,0.7593764,4.403316581,0.337100119
Malta,Malta,0,16-08-2021,22-08-2021,7,2021,33,526748,54,6,63.80561798,-9.805617978,48,1.1390646,-1.86153872,-0.153679539
Malta,Malta,0,23-08-2021,29-08-2021,7,2021,34,526748,76,4,62.00561798,13.99438202,72,0.7593764,2.65675086,0.225695388
Malta,Malta,0,30-08-2021,05-09-2021,7,2021,35,526748,69,4,65.80561798,3.194382022,65,0.7593764,0.60643458,0.048542695
Malta,Malta,0,06-09-2021,12-09-2021,7,2021,36,526748,72,5,67.60561798,4.394382022,67,0.9492205,0.8342475,0.065000249
Malta,Malta,0,13-09-2021,19-09-2021,7,2021,37,526748,73,4,66.40561798,6.594382022,69,0.7593764,1.25190452,0.09930458
Malta,Malta,0,20-09-2021,26-09-2021,7,2021,38,526748,50,4,59.60561798,-9.605617978,46,0.7593764,-1.8235699,-0.161152896
Malta,Malta,0,27-09-2021,03-10-2021,7,2021,39,526748,84,2,61.00561798,22.99438202,82,0.3796882,4.365347761,0.376922369
Malta,Malta,0,04-10-2021,10-10-2021,7,2021,40,526748,66,0,62.40561798,3.594382022,66,0,0.68237222,0.05759709
Malta,Malta,0,11-10-2021,17-10-2021,7,2021,41,526748,54,0,66.60561798,-12.60561798,54,0,-2.3931022,-0.189257579
Malta,Malta,0,18-10-2021,24-10-2021,7,2021,42,526748,87,0,69.40561798,17.59438202,87,0,3.340189621,0.253500834
Malta,Malta,0,25-10-2021,31-10-2021,7,2021,43,526748,57,2,66.00561798,-9.005617978,55,0.3796882,-1.70966344,-0.136437144
Malta,Malta,0,01-11-2021,07-11-2021,7,2021,44,526748,71,1,66.20561798,4.794382022,70,0.1898441,0.91018514,0.072416544
Malta,Malta,0,08-11-2021,14-11-2021,7,2021,45,526748,64,0,64.00561798,-0.005617978,64,0,-0.00106654,-8.77732E-05
Malta,Malta,0,15-11-2021,21-11-2021,7,2021,46,526748,80,1,73.00561798,6.994382022,79,0.1898441,1.32784216,0.095806079
Malta,Malta,0,22-11-2021,28-11-2021,7,2021,47,526748,79,5,70.20561798,8.794382022,74,0.9492205,1.66956154,0.125266072
Malta,Malta,0,29-11-2021,05-12-2021,7,2021,48,526748,80,0,74.60561798,5.394382022,80,0,1.0240916,0.072305306
Malta,Malta,0,06-12-2021,12-12-2021,7,2021,49,526748,77,2,73.80561798,3.194382022,75,0.3796882,0.60643458,0.043281015
Malta,Malta,0,13-12-2021,19-12-2021,7,2021,50,526748,88,1,75.80561798,12.19438202,87,0.1898441,2.31503148,0.16086383
Malta,Malta,0,20-12-2021,26-12-2021,7,2021,51,526748,108,4,75.60561798,32.39438202,104,0.7593764,6.149882301,0.428465277
Malta,Malta,0,27-12-2021,02-01-2022,7,2021,52,526748,92,4,92.00561798,-0.005617978,88,0.7593764,-0.00106654,-6.10612E-05
Malta,Malta,0,03-01-2022,09-01-2022,7,2022,1,526748,97,8,102.1979869,-5.197986891,89,1.5187528,-0.986807143,-0.05086193
Malta,Malta,0,10-01-2022,16-01-2022,7,2022,2,526748,91,19,92.19798689,-1.197986891,72,3.6070379,-0.227430743,-0.012993634
Malta,Malta,0,17-01-2022,23-01-2022,7,2022,3,526748,124,26,106.6979869,17.30201311,98,4.935946601,3.284685107,0.162158759
Malta,Malta,0,24-01-2022,30-01-2022,7,2022,4,526748,121,15,94.03132022,26.96867978,106,2.8476615,5.119844741,0.286805287
Malta,Malta,0,31-01-2022,06-02-2022,7,2022,5,526748,111,22,91.03132022,19.96867978,89,4.176570201,3.790936041,0.219360542
Malta,Malta,0,07-02-2022,13-02-2022,7,2022,6,526748,115,20,94.19798689,20.80201311,95,3.796882001,3.949139457,0.220832884
Malta,Malta,0,14-02-2022,20-02-2022,7,2022,7,526748,103,7,86.86465356,16.13534644,96,1.3289087,3.063200324,0.185752729
Malta,Malta,0,21-02-2022,27-02-2022,7,2022,8,526748,79,8,92.19798689,-13.19798689,71,1.5187528,-2.505559944,-0.14314832
Malta,Malta,0,28-02-2022,06-03-2022,7,2022,9,526748,104,4,88.85702247,15.14297753,100,0.7593764,2.874804941,0.170419592
Malta,Malta,0,07-03-2022,13-03-2022,7,2022,10,526748,97,6,86.45702247,10.54297753,91,1.1390646,2.00152208,0.121944722
Malta,Malta,0,14-03-2022,20-03-2022,7,2022,11,526748,83,8,80.05702247,2.942977528,75,1.5187528,0.55870692,0.036761017
Malta,Malta,0,21-03-2022,27-03-2022,7,2022,12,526748,80,9,83.45702247,-3.457022472,71,1.7085969,-0.65629532,-0.041422787
Malta,Malta,0,28-03-2022,03-04-2022,7,2022,13,526748,80,10,74.85702247,5.142977528,70,1.898441,0.97636394,0.068704009
Malta,Malta,0,04-04-2022,10-04-2022,7,2022,14,526748,106,21,79.05702247,26.94297753,85,3.986726101,5.114965321,0.340804355
Malta,Malta,0,11-04-2022,17-04-2022,7,2022,15,526748,77,11,73.85702247,3.142977528,66,2.0882851,0.59667574,0.042554891
Malta,Malta,0,18-04-2022,24-04-2022,7,2022,16,526748,82,15,74.25702247,7.742977528,67,2.8476615,1.4699586,0.104272664
Malta,Malta,0,25-04-2022,01-05-2022,7,2022,17,526748,87,10,68.05702247,18.94297753,77,1.898441,3.596212521,0.278339793
Malta,Malta,0,02-05-2022,08-05-2022,7,2022,18,526748,72,11,73.45702247,-1.457022472,61,2.0882851,-0.27660712,-0.019835033
Malta,Malta,0,09-05-2022,15-05-2022,7,2022,19,526748,72,4,72.45702247,-0.457022472,68,0.7593764,-0.08676302,-0.006307497
Malta,Malta,0,16-05-2022,22-05-2022,7,2022,20,526748,70,4,67.65702247,2.342977528,66,0.7593764,0.44480046,0.034630219
Malta,Malta,0,23-05-2022,29-05-2022,7,2022,21,526748,52,4,68.45702247,-16.45702247,48,0.7593764,-3.12426862,-0.240399332
Malta,Malta,0,30-05-2022,05-06-2022,7,2022,22,526748,63,2,72.85702247,-9.857022472,61,0.3796882,-1.87129756,-0.135292689
Malta,Malta,0,06-06-2022,12-06-2022,7,2022,23,526748,77,3,65.05702247,11.94297753,74,0.5695323,2.26730382,0.183577069
Mexico,Mexico,0,30-12-2019,05-01-2020,7,2020,1,126705138,16742,0,16745.24485,-3.244850182,16742,0,-0.002560946,-0.000193777
Mexico,Mexico,0,06-01-2020,12-01-2020,7,2020,2,126705138,16899,0,16636.07818,262.9218165,16899,0,0.207506831,0.015804315
Mexico,Mexico,0,13-01-2020,19-01-2020,7,2020,3,126705138,16386,0,16414.91152,-28.91151685,16386,0,-0.022817951,-0.001761296
Mexico,Mexico,0,20-01-2020,26-01-2020,7,2020,4,126705138,15793,0,16077.24485,-284.2448502,15793,0,-0.224335694,-0.017679948
Mexico,Mexico,0,27-01-2020,02-02-2020,7,2020,5,126705138,15415,0,15975.41152,-560.4115169,15415,0,-0.44229581,-0.035079629
Mexico,Mexico,0,03-02-2020,09-02-2020,7,2020,6,126705138,15882,0,16064.24485,-182.2448502,15882,0,-0.143833828,-0.011344751
Mexico,Mexico,0,10-02-2020,16-02-2020,7,2020,7,126705138,15065,0,15685.24485,-620.2448502,15065,0,-0.48951831,-0.039543205
Mexico,Mexico,0,17-02-2020,23-02-2020,7,2020,8,126705138,14663,0,15383.57818,-720.5781835,14663,0,-0.568704786,-0.04684074
Mexico,Mexico,0,24-02-2020,01-03-2020,7,2020,9,126705138,14085,0,15304.09382,-1219.09382,14085,0,-0.962150264,-0.079658021
Mexico,Mexico,0,02-03-2020,08-03-2020,7,2020,10,126705138,14189,0,14938.09382,-749.0938202,14189,0,-0.591210295,-0.050146547
Mexico,Mexico,0,09-03-2020,15-03-2020,7,2020,11,126705138,13951,0,14658.09382,-707.0938202,13951,0,-0.558062468,-0.048239139
Mexico,Mexico,0,16-03-2020,22-03-2020,7,2020,12,126705138,13266,3,14583.29382,-1317.29382,13263,0.002367702,-1.039653041,-0.090328964
Mexico,Mexico,0,23-03-2020,29-03-2020,7,2020,13,126705138,13783,17,14290.29382,-507.2938202,13766,0.013416978,-0.400373519,-0.035499188
Mexico,Mexico,0,30-03-2020,05-04-2020,7,2020,14,126705138,13602,74,14371.29382,-769.2938202,13528,0.058403314,-0.607152821,-0.053529893
Mexico,Mexico,0,06-04-2020,12-04-2020,7,2020,15,126705138,14111,202,14002.69382,108.3061798,13909,0.159425263,0.085478917,0.007734667
Mexico,Mexico,0,13-04-2020,19-04-2020,7,2020,16,126705138,15083,390,13868.69382,1214.30618,14693,0.307801251,0.958371696,0.087557357
Mexico,Mexico,0,20-04-2020,26-04-2020,7,2020,17,126705138,17168,665,14039.09382,3128.90618,16503,0.524840595,2.469439069,0.22287095
Mexico,Mexico,0,27-04-2020,03-05-2020,7,2020,18,126705138,18905,803,13962.69382,4942.30618,18102,0.633754884,3.900635963,0.35396509
Mexico,Mexico,0,04-05-2020,10-05-2020,7,2020,19,126705138,20712,1311,13910.89382,6801.10618,19401,1.034685744,5.36766408,0.488905046
Mexico,Mexico,0,11-05-2020,17-05-2020,7,2020,20,126705138,22422,1712,13982.29382,8439.70618,20710,1.351168569,6.660902875,0.603599544
Mexico,Mexico,0,18-05-2020,24-05-2020,7,2020,21,126705138,23334,2217,14179.69382,9154.30618,21117,1.749731728,7.224889475,0.645592655
Mexico,Mexico,0,25-05-2020,31-05-2020,7,2020,22,126705138,23287,2536,13783.69382,9503.30618,20751,2.001497366,7.500332133,0.689460046
Mexico,Mexico,0,01-06-2020,07-06-2020,7,2020,23,126705138,24300,3769,13724.09382,10575.90618,20531,2.97462286,8.346864497,0.770608706
Mexico,Mexico,0,08-06-2020,14-06-2020,7,2020,24,126705138,24918,3442,13569.89382,11348.10618,21476,2.71654335,8.956310974,0.836270816
Mexico,Mexico,0,15-06-2020,21-06-2020,7,2020,25,126705138,25238,4684,13769.69382,11468.30618,20554,3.696771949,9.051176898,0.832865736
Mexico,Mexico,0,22-06-2020,28-06-2020,7,2020,26,126705138,24965,4823,13560.89382,11404.10618,20142,3.806475472,9.000508077,0.840955348
Mexico,Mexico,0,29-06-2020,05-07-2020,7,2020,27,126705138,25778,3991,13687.69382,12090.30618,21787,3.149832803,9.542080432,0.883297533
Mexico,Mexico,0,06-07-2020,12-07-2020,7,2020,28,126705138,26734,4367,13686.89382,13047.10618,22367,3.446584779,10.2972195,0.953255454
Mexico,Mexico,0,13-07-2020,19-07-2020,7,2020,29,126705138,26685,4178,13802.89382,12882.10618,22507,3.297419557,10.1669959,0.933290247
Mexico,Mexico,0,20-07-2020,26-07-2020,7,2020,30,126705138,25968,4496,13859.09382,12108.90618,21472,3.548395962,9.556760184,0.873715579
Mexico,Mexico,0,27-07-2020,02-08-2020,7,2020,31,126705138,24973,4066,13934.49382,11038.50618,20907,3.209025351,8.711964135,0.792171307
Mexico,Mexico,0,03-08-2020,09-08-2020,7,2020,32,126705138,23946,4552,13658.29382,10287.70618,19394,3.592593064,8.119407265,0.753220447
Mexico,Mexico,0,10-08-2020,16-08-2020,7,2020,33,126705138,22815,4459,13717.69382,9097.30618,18356,3.519194304,7.179903138,0.663180437
Mexico,Mexico,0,17-08-2020,23-08-2020,7,2020,34,126705138,21859,3723,13543.29382,8315.70618,18136,2.938318097,6.563037862,0.614009139
Mexico,Mexico,0,24-08-2020,30-08-2020,7,2020,35,126705138,20943,3678,13479.29382,7463.70618,17265,2.902802568,5.890610513,0.55371641
Mexico,Mexico,0,31-08-2020,06-09-2020,7,2020,36,126705138,20286,3400,13600.29382,6685.70618,16886,2.683395523,5.276586479,0.491585422
Mexico,Mexico,0,07-09-2020,13-09-2020,7,2020,37,126705138,19575,3263,13786.89382,5788.10618,16312,2.575270468,4.568170061,0.419826703
Mexico,Mexico,0,14-09-2020,20-09-2020,7,2020,38,126705138,18924,2672,13945.89382,4978.10618,16252,2.108833187,3.928890539,0.35695856
Mexico,Mexico,0,21-09-2020,27-09-2020,7,2020,39,126705138,19045,2937,13673.09382,5371.90618,16108,2.317980191,4.23969088,0.392881542
Mexico,Mexico,0,28-09-2020,04-10-2020,7,2020,40,126705138,18594,2658,13989.49382,4604.50618,15936,2.097783911,3.634032725,0.329140299
Mexico,Mexico,0,05-10-2020,11-10-2020,7,2020,41,126705138,18959,1904,13974.49382,4984.50618,17055,1.502701493,3.933941637,0.356685991
Mexico,Mexico,0,12-10-2020,18-10-2020,7,2020,42,126705138,18941,2386,14048.49382,4892.50618,16555,1.88311227,3.861332111,0.348258414
Mexico,Mexico,0,19-10-2020,25-10-2020,7,2020,43,126705138,19693,2757,14112.49382,5580.50618,16936,2.175918075,4.404325087,0.395430195
Mexico,Mexico,0,26-10-2020,01-11-2020,7,2020,44,126705138,20409,2971,14346.09382,6062.90618,17438,2.344814146,4.785051558,0.422617212
Mexico,Mexico,0,02-11-2020,08-11-2020,7,2020,45,126705138,21514,3132,14356.89382,7157.10618,18382,2.471880817,5.648631376,0.498513555
Mexico,Mexico,0,09-11-2020,15-11-2020,7,2020,46,126705138,21779,3515,14534.89382,7244.10618,18264,2.77415743,5.717294732,0.498394159
Mexico,Mexico,0,16-11-2020,22-11-2020,7,2020,47,126705138,22427,3134,15074.49382,7352.50618,19293,2.473459285,5.802847695,0.487744814
Mexico,Mexico,0,23-11-2020,29-11-2020,7,2020,48,126705138,22667,3979,14904.29382,7762.70618,18688,3.140361995,6.126591472,0.520836899
Mexico,Mexico,0,30-11-2020,06-12-2020,7,2020,49,126705138,23652,4062,14999.29382,8652.70618,19590,3.205868416,6.829009712,0.576874237
Mexico,Mexico,0,07-12-2020,13-12-2020,7,2020,50,126705138,25472,4236,15654.49382,9817.50618,21236,3.343195128,7.748309449,0.62713661
Mexico,Mexico,0,14-12-2020,20-12-2020,7,2020,51,126705138,26684,4249,15688.29382,10995.70618,22435,3.353455169,8.678184921,0.700886043
Mexico,Mexico,0,21-12-2020,27-12-2020,7,2020,52,126705138,29729,4224,16549.89382,13179.10618,25505,3.33372432,10.40139839,0.796325724
Mexico,Mexico,0,28-12-2020,03-01-2021,7,2020,53,126705138,32891,4787,16462.88202,16428.11798,28104,3.778063049,12.96562889,0.997888338
Mexico,Mexico,0,04-01-2021,10-01-2021,7,2021,1,126705138,36626,6493,17116.80946,19509.19054,30133,5.124496214,15.39731604,1.139767934
Mexico,Mexico,0,11-01-2021,17-01-2021,7,2021,2,126705138,43780,6998,17007.64279,26772.35721,36782,5.523059373,21.12965396,1.574136848
Mexico,Mexico,0,18-01-2021,24-01-2021,7,2021,3,126705138,45020,8910,16786.47612,28233.52388,36110,7.032074737,22.28285634,1.681920831
Mexico,Mexico,0,25-01-2021,31-01-2021,7,2021,4,126705138,36968,8922,16448.80946,20519.19054,28046,7.041545545,16.19444236,1.247457489
Mexico,Mexico,0,01-02-2021,07-02-2021,7,2021,5,126705138,32150,7664,16346.97612,15803.02388,24486,6.048689202,12.47228339,0.966724595
Mexico,Mexico,0,08-02-2021,14-02-2021,7,2021,6,126705138,27158,8007,16435.80946,10722.19054,19151,6.319396456,8.462317087,0.652367659
Mexico,Mexico,0,15-02-2021,21-02-2021,7,2021,7,126705138,25598,5900,16056.80946,9541.190543,19698,4.656480466,7.53023176,0.594214596
Mexico,Mexico,0,22-02-2021,28-02-2021,7,2021,8,126705138,24295,5608,15755.14279,8539.85721,18687,4.426024144,6.739945471,0.542036167
Mexico,Mexico,0,01-03-2021,07-03-2021,7,2021,9,126705138,20795,4889,15675.65843,5119.341573,15906,3.858564915,4.040358311,0.326579046
Mexico,Mexico,0,08-03-2021,14-03-2021,7,2021,10,126705138,20025,4106,15309.65843,4715.341573,15919,3.240594711,3.721507784,0.30799783
Mexico,Mexico,0,15-03-2021,21-03-2021,7,2021,11,126705138,18780,3326,15029.65843,3750.341573,15454,2.624992208,2.959896996,0.249529395
Mexico,Mexico,0,22-03-2021,28-03-2021,7,2021,12,126705138,18079,3587,14954.85843,3124.141573,14492,2.830982276,2.465678679,0.208904791
Mexico,Mexico,0,29-03-2021,04-04-2021,7,2021,13,126705138,17281,2524,14661.85843,2619.141573,14757,1.992026559,2.067115521,0.178636398
Mexico,Mexico,0,05-04-2021,11-04-2021,7,2021,14,126705138,17687,5191,14742.85843,2944.141573,12496,4.096913576,2.323616563,0.199699508
Mexico,Mexico,0,12-04-2021,18-04-2021,7,2021,15,126705138,17241,3001,14374.25843,2866.741573,14240,2.368491166,2.262529853,0.199435789
Mexico,Mexico,0,19-04-2021,25-04-2021,7,2021,16,126705138,16298,2608,14240.25843,2057.741573,13690,2.058322213,1.624039566,0.144501702
Mexico,Mexico,0,26-04-2021,02-05-2021,7,2021,17,126705138,15813,2286,14410.65843,1402.341573,13527,1.804188872,1.106775617,0.097312804
Mexico,Mexico,0,03-05-2021,09-05-2021,7,2021,18,126705138,15452,1752,14334.25843,1117.741573,13700,1.382737928,0.882159627,0.077976937
